2.611126005649566650e-01,5.802189111709594727e-01,6.461200118064880371e-01,6.662356853485107422e-01,9.191846847534179688e-01,3.550669848918914795e-01,2.604796364903450012e-02,9.443360567092895508e-02,8.973596096038818359e-01,7.769580483436584473e-01,8.644185066223144531e-01,7.159857153892517090e-01,7.270722389221191406e-01,3.316707015037536621e-01,9.923779964447021484e-01,1.239536106586456299e-01,6.094400882720947266e-01,9.783237576484680176e-01,6.709990501403808594e-01,1.095679402351379395e-01,7.006825804710388184e-01,8.975971341133117676e-01,3.006667196750640869e-01,2.475697547197341919e-01,4.307793378829956055e-01,2.940710484981536865e-01,6.048788502812385559e-02,2.944343090057373047e-01,9.879013299942016602e-01,4.328374564647674561e-01,5.700395703315734863e-01,7.342475652694702148e-01,3.241597414016723633e-01,2.364043518900871277e-02,2.226098328828811646e-01,5.372947081923484802e-03,8.125283718109130859e-01,1.226506680250167847e-01,9.315540790557861328e-01,8.041809797286987305e-01,2.608709596097469330e-02,9.856275916099548340e-01,5.878539010882377625e-02,6.770642995834350586e-01,7.049849033355712891e-01,9.774191379547119141e-01,7.222172617912292480e-02,8.755429983139038086e-01,2.096544206142425537e-02,6.544467210769653320e-01,9.465498924255371094e-01,1.594976186752319336e-01,2.537424564361572266e-01,4.272858202457427979e-01,9.681306034326553345e-02,5.431057810783386230e-01,4.487507641315460205e-01,3.281282484531402588e-01,2.850529849529266357e-01,4.487801790237426758e-01,3.017651438713073730e-01,9.663622379302978516e-01,8.440601229667663574e-01,3.586600422859191895e-01,2.941592633724212646e-01,1.663885414600372314e-01,5.719498395919799805e-01,5.607818961143493652e-01,8.129905909299850464e-02,1.852932572364807129e-01,8.703892230987548828e-01,6.667548418045043945e-01,7.825194597244262695e-01,1.176829487085342407e-01,5.911782979965209961e-01,1.872929334640502930e-01,6.929839253425598145e-01,5.792004466056823730e-01,3.613958954811096191e-01,4.797921180725097656e-01,8.720808029174804688e-01,2.166695743799209595e-01,7.673893570899963379e-01,6.271455287933349609e-01,3.663167953491210938e-01,4.309092462062835693e-01,3.851440846920013428e-01,4.792032763361930847e-03,2.576566636562347412e-01,7.681238651275634766e-01,1.174636259675025940e-01,2.996511459350585938e-01,9.129938483238220215e-01,6.051109433174133301e-01,6.728109121322631836e-01,5.685282945632934570e-01,5.954533815383911133e-01,5.333761572837829590e-01,7.434922456741333008e-02,1.488660722970962524e-01
3.366380631923675537e-01,1.192610561847686768e-01,3.318232297897338867e-01,4.847854673862457275e-01,5.395623445510864258e-01,5.530970096588134766e-01,7.438416481018066406e-01,4.061365723609924316e-01,9.424970149993896484e-01,6.425916552543640137e-01,2.449624240398406982e-01,6.104048490524291992e-01,7.247016429901123047e-01,6.503769755363464355e-01,6.424976587295532227e-01,4.388722479343414307e-01,4.773926138877868652e-01,8.270716667175292969e-01,9.889301061630249023e-01,2.475352585315704346e-01,8.192005753517150879e-01,5.275089740753173828e-01,5.353227853775024414e-01,7.824807763099670410e-01,3.478453457355499268e-01,4.505917802453041077e-02,4.190925657749176025e-01,2.120380699634552002e-01,5.573889240622520447e-02,5.337389111518859863e-01,2.639794349670410156e-01,6.962471008300781250e-01,5.799007788300514221e-02,4.230970442295074463e-01,5.774537920951843262e-01,6.023806333541870117e-01,5.356456637382507324e-01,8.789731264114379883e-01,4.843905270099639893e-01,6.475613117218017578e-01,2.831360995769500732e-01,8.051546216011047363e-01,9.568230509757995605e-01,3.171290457248687744e-01,8.875807523727416992e-01,9.387134909629821777e-01,9.480645060539245605e-01,2.750720977783203125e-01,1.128672435879707336e-01,8.839540183544158936e-02,3.897700011730194092e-01,2.974235713481903076e-01,9.677950143814086914e-01,2.959165871143341064e-01,5.696195960044860840e-01,5.271204710006713867e-01,2.451543062925338745e-01,8.964051008224487305e-01,1.333208084106445312e-01,8.280700445175170898e-01,4.582788348197937012e-01,9.508689045906066895e-01,7.852812409400939941e-01,1.528686583042144775e-01,9.818770885467529297e-01,1.909732967615127563e-01,1.793052442371845245e-02,1.666295379400253296e-01,2.876648306846618652e-01,1.061108410358428955e-01,7.990008592605590820e-01,7.183389067649841309e-01,9.893829226493835449e-01,1.219040080904960632e-01,9.922859072685241699e-01,7.296497225761413574e-01,1.016772240400314331e-01,1.592233330011367798e-01,7.007000446319580078e-01,4.496400654315948486e-01,3.610405027866363525e-01,3.438175022602081299e-01,5.651930570602416992e-01,5.475089550018310547e-01,5.328601002693176270e-01,7.300976514816284180e-01,1.761689037084579468e-01,6.311053037643432617e-01,2.686627507209777832e-01,3.581562340259552002e-01,6.214236617088317871e-01,8.687582015991210938e-01,4.958391562104225159e-02,1.885742098093032837e-01,6.413287669420242310e-02,5.376176834106445312e-01,5.263826847076416016e-01,6.019831448793411255e-02,6.278654932975769043e-01,5.345836281776428223e-01
4.464893341064453125e-01,7.865411043167114258e-01,9.727013111114501953e-01,9.125415235757827759e-02,4.406082034111022949e-01,3.555335998535156250e-01,3.961136341094970703e-01,4.383935928344726562e-01,7.321878671646118164e-01,8.913697004318237305e-01,4.381287097930908203e-01,8.162653446197509766e-02,6.956216692924499512e-01,5.989742279052734375e-01,7.723377346992492676e-01,6.482300758361816406e-01,1.266637146472930908e-01,8.800138235092163086e-01,1.959190815687179565e-01,8.350770473480224609e-01,4.372638463973999023e-01,6.944442391395568848e-01,7.472503781318664551e-01,3.358973860740661621e-01,7.241487503051757812e-01,4.311888515949249268e-01,8.529583811759948730e-01,9.997371435165405273e-01,3.533940315246582031e-01,2.865319848060607910e-01,4.585339128971099854e-01,5.281586050987243652e-01,8.097997903823852539e-01,7.494953870773315430e-01,3.562869727611541748e-01,3.177480101585388184e-01,6.592851877212524414e-01,3.780617117881774902e-01,5.675989389419555664e-02,3.589474409818649292e-02,5.174987390637397766e-02,9.143810868263244629e-01,8.518927097320556641e-01,7.941075563430786133e-01,5.269752144813537598e-01,7.646145671606063843e-02,5.675753355026245117e-01,9.432232379913330078e-01,9.635139107704162598e-01,1.190345585346221924e-01,4.556131958961486816e-01,4.371452629566192627e-01,3.522269129753112793e-01,3.634362518787384033e-01,4.763936996459960938e-01,9.647341370582580566e-01,5.325820446014404297e-01,3.696408271789550781e-01,4.347481429576873779e-01,9.976018071174621582e-01,3.792090117931365967e-01,9.510042667388916016e-01,3.542203605175018311e-01,5.198881626129150391e-01,8.147847056388854980e-01,9.789490103721618652e-01,7.344492673873901367e-01,8.578213453292846680e-01,3.439168930053710938e-01,8.823501467704772949e-01,1.127283573150634766e-01,7.221062183380126953e-01,7.990311980247497559e-01,9.686169028282165527e-01,5.544511079788208008e-01,5.019646137952804565e-02,1.672394871711730957e-01,2.789127826690673828e-01,2.739299535751342773e-01,9.706290364265441895e-01,5.867516994476318359e-01,2.209181487560272217e-01,2.594349086284637451e-01,4.493027627468109131e-01,4.228089153766632080e-01,2.652315795421600342e-01,4.190119206905364990e-01,3.668349236249923706e-02,3.813836723566055298e-02,4.094687998294830322e-01,1.688646674156188965e-01,3.621134161949157715e-01,1.184179112315177917e-01,8.095056414604187012e-01,9.041492938995361328e-01,7.494769692420959473e-01,1.545032951980829239e-02,5.384747982025146484e-01,2.955174148082733154e-01,2.598064839839935303e-01
8.627381324768066406e-01,7.017154693603515625e-01,3.973113745450973511e-02,7.954696565866470337e-02,6.156072020530700684e-01,2.167613804340362549e-01,5.021268129348754883e-01,1.087546125054359436e-01,2.514343857765197754e-01,3.730365931987762451e-01,9.374161362648010254e-01,9.530748724937438965e-01,5.080885887145996094e-01,8.257344961166381836e-01,1.131491586565971375e-01,7.315976619720458984e-01,1.519279032945632935e-01,4.705516695976257324e-01,2.501656115055084229e-01,4.819140732288360596e-01,9.091817140579223633e-01,6.543804407119750977e-01,8.532977700233459473e-01,5.710438489913940430e-01,2.051609009504318237e-01,5.387037061154842377e-03,4.994188845157623291e-01,7.481262087821960449e-01,2.389700412750244141e-01,8.687103390693664551e-01,8.817020654678344727e-01,9.858734607696533203e-01,1.137331575155258179e-01,1.546971648931503296e-01,8.880676031112670898e-01,9.299087524414062500e-01,7.032795548439025879e-01,7.143515944480895996e-01,5.812031030654907227e-01,8.184953927993774414e-01,6.373013257980346680e-01,8.247917294502258301e-01,4.129675030708312988e-01,2.093603163957595825e-01,6.847729682922363281e-01,7.817461490631103516e-01,8.136224746704101562e-01,8.315973877906799316e-01,1.129798889160156250e-01,6.315188109874725342e-02,8.477678894996643066e-01,7.429854869842529297e-01,5.989206433296203613e-01,6.666430234909057617e-01,4.948087781667709351e-02,4.323003292083740234e-01,7.417385578155517578e-01,3.598076403141021729e-01,2.703700959682464600e-01,4.476797580718994141e-01,2.997341454029083252e-01,4.860424697399139404e-01,2.125351577997207642e-01,6.186826229095458984e-01,7.953085899353027344e-01,8.651890158653259277e-01,8.492484092712402344e-01,6.500680446624755859e-01,4.465700089931488037e-01,9.447227120399475098e-01,6.472196578979492188e-01,3.509807586669921875e-01,4.945245087146759033e-01,7.747120857238769531e-01,9.220818281173706055e-01,3.537776172161102295e-01,1.190781220793724060e-01,6.801357865333557129e-01,6.427454352378845215e-01,7.700634598731994629e-01,4.781961143016815186e-01,3.090089559555053711e-01,3.354361653327941895e-01,3.811890184879302979e-01,8.603698015213012695e-01,7.315810918807983398e-01,8.629150390625000000e-01,9.283220767974853516e-01,4.644903540611267090e-01,9.526154398918151855e-01,3.142090439796447754e-01,1.077967360615730286e-01,9.658554196357727051e-02,9.508386254310607910e-02,6.975950002670288086e-01,5.538485199213027954e-02,8.446833491325378418e-02,2.761544883251190186e-01,7.646763324737548828e-02,1.871025189757347107e-02
5.646940469741821289e-01,3.033879585564136505e-02,5.260847806930541992e-01,7.074032425880432129e-01,5.091424584388732910e-01,8.794743418693542480e-01,1.396263688802719116e-01,4.023856297135353088e-02,9.812071323394775391e-01,4.430647194385528564e-01,2.149310559034347534e-01,1.635109931230545044e-01,7.154676914215087891e-01,8.489769101142883301e-01,8.121743798255920410e-01,5.933648943901062012e-01,1.828082650899887085e-01,1.577428132295608521e-01,7.585977315902709961e-01,8.472221493721008301e-01,8.133228421211242676e-01,4.100032746791839600e-01,7.752794027328491211e-01,1.054783463478088379e-01,8.448050022125244141e-01,3.444038704037666321e-02,9.472069144248962402e-01,3.146851062774658203e-01,9.876652956008911133e-01,4.309345185756683350e-01,6.709358096122741699e-02,2.273753881454467773e-01,8.565049171447753906e-01,6.358880996704101562e-01,4.830486774444580078e-01,1.194429323077201843e-01,3.441941440105438232e-01,5.757188200950622559e-01,3.947204351425170898e-01,9.297666549682617188e-01,3.959337472915649414e-01,9.225258976221084595e-02,8.071393966674804688e-01,6.055166721343994141e-01,4.967284798622131348e-01,9.039561748504638672e-01,7.260500192642211914e-01,8.826287835836410522e-02,9.607263803482055664e-01,3.757406175136566162e-01,6.999818682670593262e-01,3.596280515193939209e-01,9.195730090141296387e-01,3.537393212318420410e-01,9.503491520881652832e-01,9.560495615005493164e-02,2.261220365762710571e-01,9.888782501220703125e-01,8.097345232963562012e-01,9.665973186492919922e-01,8.894421458244323730e-01,3.120678663253784180e-02,5.163940191268920898e-01,9.596920609474182129e-01,4.540103375911712646e-01,6.283570528030395508e-01,6.647567749023437500e-01,6.502825617790222168e-01,3.108631372451782227e-01,9.403705000877380371e-01,5.680622458457946777e-01,3.489722311496734619e-01,5.153004825115203857e-02,1.462908685207366943e-01,5.767832398414611816e-01,1.434844732284545898e-01,2.486992627382278442e-01,8.468826413154602051e-01,5.801085233688354492e-01,5.349005460739135742e-01,3.236254155635833740e-01,1.070980355143547058e-01,9.676579833030700684e-01,2.531433403491973877e-01,4.017836451530456543e-01,3.983130156993865967e-01,2.520605921745300293e-01,1.172192618250846863e-01,5.677169561386108398e-01,1.208752170205116272e-01,3.309270441532135010e-01,5.263320803642272949e-01,6.779304742813110352e-01,6.979053020477294922e-01,6.175158023834228516e-01,8.484131097793579102e-01,6.596009731292724609e-01,9.395546317100524902e-01,5.585101246833801270e-01,9.953551888465881348e-01
9.302221536636352539e-01,5.361551046371459961e-01,2.136578410863876343e-01,4.239397644996643066e-01,8.506130427122116089e-02,6.412208676338195801e-01,3.808230459690093994e-01,1.963172256946563721e-01,2.344218641519546509e-01,9.888595342636108398e-01,5.619157552719116211e-01,6.521120667457580566e-01,4.328252077102661133e-01,1.260213404893875122e-01,8.759610652923583984e-01,3.792658448219299316e-01,9.529424905776977539e-01,9.485585689544677734e-01,3.903702497482299805e-01,9.813829660415649414e-01,8.596739768981933594e-01,3.165717124938964844e-01,4.702311456203460693e-01,2.445311993360519409e-01,3.094098567962646484e-01,5.916220545768737793e-01,9.569131135940551758e-01,8.621779084205627441e-01,7.249985337257385254e-01,5.181265473365783691e-01,3.860166668891906738e-01,3.053057193756103516e-01,7.696819305419921875e-01,4.628789722919464111e-01,8.825345337390899658e-02,1.189924031496047974e-01,6.571767926216125488e-01,9.423260688781738281e-01,3.627946674823760986e-01,9.114543199539184570e-01,8.094168901443481445e-01,8.630492687225341797e-01,8.993301987648010254e-01,4.223552644252777100e-01,7.806702703237533569e-02,7.166246771812438965e-01,2.762655019760131836e-01,8.480903506278991699e-01,5.736857652664184570e-01,8.231165409088134766e-01,3.118562102317810059e-01,4.484331905841827393e-01,7.153826951980590820e-01,5.027056336402893066e-01,4.994913935661315918e-01,6.857247948646545410e-01,3.460631668567657471e-01,6.077681183815002441e-01,9.745926856994628906e-01,6.055606603622436523e-01,8.427011370658874512e-01,6.918175220489501953e-01,2.697101831436157227e-01,9.826707243919372559e-01,8.209618926048278809e-01,2.748649716377258301e-01,1.560735255479812622e-01,1.582375913858413696e-01,5.653395056724548340e-01,7.590879201889038086e-01,4.136358201503753662e-01,4.659509658813476562e-01,2.006696164608001709e-02,2.065534293651580811e-01,8.743392825126647949e-01,8.125331401824951172e-01,7.694217562675476074e-01,1.454224139451980591e-01,2.545532584190368652e-01,5.199471116065979004e-01,7.027339339256286621e-01,8.895257115364074707e-01,6.067433357238769531e-01,4.765619039535522461e-01,5.835314989089965820e-01,5.310522317886352539e-01,6.590096354484558105e-01,8.461711406707763672e-01,4.228740334510803223e-01,8.589983731508255005e-02,2.153777331113815308e-01,5.731238722801208496e-01,2.220537811517715454e-01,8.282050490379333496e-01,2.064774185419082642e-01,8.598581552505493164e-01,7.294893860816955566e-01,2.009381204843521118e-01,9.696710109710693359e-01,2.217774242162704468e-01
3.181266486644744873e-01,2.796588838100433350e-01,8.129517436027526855e-01,2.473205700516700745e-02,4.056436121463775635e-01,5.817220807075500488e-01,6.503216624259948730e-01,6.992266774177551270e-01,9.768913388252258301e-01,2.389038056135177612e-01,5.234236121177673340e-01,7.235167026519775391e-01,1.547973453998565674e-01,1.426020860671997070e-01,8.031173944473266602e-01,8.339458703994750977e-02,5.287476778030395508e-01,9.600306153297424316e-01,4.497084319591522217e-01,9.833591580390930176e-01,8.755937218666076660e-01,8.054817318916320801e-01,6.710355877876281738e-01,9.687210917472839355e-01,3.579301238059997559e-01,7.278002798557281494e-02,9.597789645195007324e-01,1.085636094212532043e-01,1.585039347410202026e-01,3.145538568496704102e-01,5.583184584975242615e-02,4.714707136154174805e-01,2.111645787954330444e-01,2.468253374099731445e-01,1.939234435558319092e-01,8.974183797836303711e-01,3.441644012928009033e-01,3.156800270080566406e-01,5.487428307533264160e-01,7.585327625274658203e-01,9.200554490089416504e-01,1.155040040612220764e-01,2.293637543916702271e-01,6.057900190353393555e-01,8.824169039726257324e-01,2.304999232292175293e-01,1.116962209343910217e-01,7.937592267990112305e-01,1.809141039848327637e-01,9.272608757019042969e-01,7.073377370834350586e-01,5.458980202674865723e-01,6.006294861435890198e-02,9.057568907737731934e-01,6.088975071907043457e-01,5.294409394264221191e-01,3.937567472457885742e-01,8.585212230682373047e-01,2.769664525985717773e-01,8.914573192596435547e-01,8.872580528259277344e-01,4.634602367877960205e-01,6.652913093566894531e-01,3.030423223972320557e-01,4.790138900279998779e-01,6.067425012588500977e-01,8.739463090896606445e-01,7.327188849449157715e-01,3.786592781543731689e-01,7.619956731796264648e-01,3.104345798492431641e-01,1.753336191177368164e-01,1.631579101085662842e-01,1.167377363890409470e-02,6.610671430826187134e-02,9.992241859436035156e-01,1.771878451108932495e-01,1.041651219129562378e-01,3.125718235969543457e-01,3.503461778163909912e-01,9.970903396606445312e-01,5.133554339408874512e-01,9.258952140808105469e-01,1.191435977816581726e-01,8.608317971229553223e-01,9.127292037010192871e-01,2.398925572633743286e-01,3.261393904685974121e-01,7.706385254859924316e-01,1.159570068120956421e-01,8.223376870155334473e-01,2.771274149417877197e-01,3.229255080223083496e-01,9.637005329132080078e-01,6.302674114704132080e-02,8.364810347557067871e-01,1.889251917600631714e-01,6.239592432975769043e-01,3.161771595478057861e-01,4.785162210464477539e-01
7.060390710830688477e-01,4.339695870876312256e-01,7.382881827652454376e-03,9.403089284896850586e-01,5.534970760345458984e-01,8.776103854179382324e-01,3.661597669124603271e-01,1.152987256646156311e-01,3.118254244327545166e-01,3.989663124084472656e-01,9.315633773803710938e-01,7.499643415212631226e-02,1.888957805931568146e-02,3.051224350929260254e-01,2.611656188964843750e-01,8.945395946502685547e-01,2.948664426803588867e-01,9.492850303649902344e-01,5.710789561271667480e-01,3.259586393833160400e-01,7.826004922389984131e-02,6.968944072723388672e-01,4.403911828994750977e-01,3.942387402057647705e-01,1.906528919935226440e-01,2.173722237348556519e-01,4.439822137355804443e-01,8.314155936241149902e-01,1.158476341515779495e-02,2.966823577880859375e-01,5.771650075912475586e-01,1.001830622553825378e-01,4.127972126007080078e-01,2.322260290384292603e-01,8.035798668861389160e-01,3.844612240791320801e-01,9.395470619201660156e-01,3.028446435928344727e-01,8.785499334335327148e-01,6.781439781188964844e-01,4.856547117233276367e-01,8.528991341590881348e-01,6.354165077209472656e-01,8.595942258834838867e-01,1.483441293239593506e-01,4.640874862670898438e-01,4.715443253517150879e-01,9.752599149942398071e-02,2.751269638538360596e-01,9.080061316490173340e-01,9.041808843612670898e-01,2.347870618104934692e-01,4.689741879701614380e-02,2.389208972454071045e-01,5.117093920707702637e-01,6.339997649192810059e-01,1.990138292312622070e-01,1.139016598463058472e-01,6.897906661033630371e-01,9.266327619552612305e-01,5.561493635177612305e-01,2.609369158744812012e-01,5.897502303123474121e-01,4.700805246829986572e-01,3.992244899272918701e-01,2.366077303886413574e-01,1.380863878875970840e-02,2.714324891567230225e-01,6.763228178024291992e-01,2.870851457118988037e-01,6.658159196376800537e-02,1.999985128641128540e-01,6.740245819091796875e-01,9.405035376548767090e-01,2.263185195624828339e-02,9.585119485855102539e-01,1.153837703168392181e-02,5.417993664741516113e-01,2.036328315734863281e-01,5.553714632987976074e-01,9.425466656684875488e-01,8.682183623313903809e-01,3.000430166721343994e-01,1.031759008765220642e-01,1.748822778463363647e-01,2.584612667560577393e-01,4.006305336952209473e-01,3.355699777603149414e-01,2.082096189260482788e-01,4.851287901401519775e-01,8.091242313385009766e-01,1.431340724229812622e-01,9.932052493095397949e-01,5.473949387669563293e-02,1.634532362222671509e-01,1.165424957871437073e-01,4.868988990783691406e-01,7.643419504165649414e-01,6.282004714012145996e-01,5.520522594451904297e-01
4.283563494682312012e-01,5.314545035362243652e-01,8.869920670986175537e-02,2.916488051414489746e-01,5.720952749252319336e-01,5.630123019218444824e-01,7.518643140792846680e-01,1.558612734079360962e-01,6.974991559982299805e-01,2.714072763919830322e-01,3.803511857986450195e-01,9.885531067848205566e-01,3.439582586288452148e-01,5.444093942642211914e-01,1.569889932870864868e-01,8.851808905601501465e-01,8.194271326065063477e-01,8.341833949089050293e-01,3.599366247653961182e-01,8.617162108421325684e-01,7.415921688079833984e-01,8.295918703079223633e-01,6.306208670139312744e-02,6.269342303276062012e-01,3.437556326389312744e-01,8.299511671066284180e-01,8.657503724098205566e-01,3.302015066146850586e-01,7.737861871719360352e-01,6.116405725479125977e-01,1.891020685434341431e-01,1.590081723406910896e-03,8.062828183174133301e-01,1.334925591945648193e-01,2.716851532459259033e-01,5.385900735855102539e-01,9.259094595909118652e-01,9.127185940742492676e-01,6.012720465660095215e-01,6.508740782737731934e-01,1.281886398792266846e-01,5.849035978317260742e-01,7.508449554443359375e-01,4.395723044872283936e-01,2.939604818820953369e-01,4.562996327877044678e-02,4.354332387447357178e-01,1.794192194938659668e-01,2.029933929443359375e-01,4.258662760257720947e-01,9.706825613975524902e-01,9.238387346267700195e-01,9.647645801305770874e-02,6.403589844703674316e-01,2.064867913722991943e-01,2.996972799301147461e-01,5.588350892066955566e-01,8.221008181571960449e-01,8.877457976341247559e-01,7.565011084079742432e-02,6.330372691154479980e-01,2.210743874311447144e-01,2.231559902429580688e-01,2.465398013591766357e-01,1.481170952320098877e-01,4.792668819427490234e-01,4.760014712810516357e-01,7.165857553482055664e-01,1.609276235103607178e-01,5.976108908653259277e-01,8.378868699073791504e-01,7.993024587631225586e-02,2.644547224044799805e-01,9.636526107788085938e-01,7.722545266151428223e-01,2.095924168825149536e-01,6.497061848640441895e-01,8.738919496536254883e-01,6.666454672813415527e-01,3.870054185390472412e-01,6.700863242149353027e-01,6.693040132522583008e-01,4.471279978752136230e-01,7.988388538360595703e-01,2.807836532592773438e-01,4.562127590179443359e-01,2.060337960720062256e-01,6.150157451629638672e-01,7.752941846847534180e-01,8.442914485931396484e-01,5.143790245056152344e-01,4.951751530170440674e-01,2.741514937952160835e-03,1.117614656686782837e-01,7.508174180984497070e-01,4.730647504329681396e-01,4.245725572109222412e-01,4.435589611530303955e-01,7.640637159347534180e-01,6.150487661361694336e-01
7.301537692546844482e-02,3.563888669013977051e-01,2.381367683410644531e-01,6.836615502834320068e-02,6.823759078979492188e-01,8.995936512947082520e-01,4.938193261623382568e-01,8.593144416809082031e-01,4.958605766296386719e-01,6.693630814552307129e-01,5.266689658164978027e-01,6.279784440994262695e-01,9.193258881568908691e-01,6.247679591178894043e-01,4.633230865001678467e-01,5.531646013259887695e-01,5.495073199272155762e-01,8.581226468086242676e-01,3.126905560493469238e-01,2.158438712358474731e-01,5.514386892318725586e-01,5.970071554183959961e-01,7.278664112091064453e-01,3.285360336303710938e-01,7.462536096572875977e-01,7.180774211883544922e-01,9.122221469879150391e-01,1.527481079101562500e-01,2.448053807020187378e-01,8.125633001327514648e-01,2.217742800712585449e-01,1.284869611263275146e-01,7.957042455673217773e-01,3.910411298274993896e-01,6.679303646087646484e-01,2.454423606395721436e-01,1.780235767364501953e-01,2.676162719726562500e-01,1.830751299858093262e-01,7.021979093551635742e-01,4.007406532764434814e-02,5.562118887901306152e-01,2.004434466361999512e-01,5.455054044723510742e-01,2.148359864950180054e-01,3.726912140846252441e-01,3.373632133007049561e-01,7.931096553802490234e-01,6.900556683540344238e-01,7.230523228645324707e-01,2.936517000198364258e-01,6.898858547210693359e-01,9.237707257270812988e-01,2.290840744972229004e-01,8.697212487459182739e-02,8.541786074638366699e-01,4.342321157455444336e-01,9.637426137924194336e-01,4.905299246311187744e-01,8.529238104820251465e-01,5.522648096084594727e-01,5.699273347854614258e-01,4.532424509525299072e-01,7.969045639038085938e-01,6.690937280654907227e-01,2.325141727924346924e-01,6.390254497528076172e-01,8.773983716964721680e-01,6.136650443077087402e-01,5.913434624671936035e-01,2.917993254959583282e-02,4.165708720684051514e-01,3.125932216644287109e-01,3.882620632648468018e-01,8.097968101501464844e-01,5.626739859580993652e-01,1.593281701207160950e-02,1.594426296651363373e-02,7.959583401679992676e-01,4.802714288234710693e-01,1.128297075629234314e-01,8.432198762893676758e-01,4.977031350135803223e-01,7.252904176712036133e-01,3.136440217494964600e-01,5.142350792884826660e-01,9.277336597442626953e-01,4.906042814254760742e-01,8.776769638061523438e-01,4.185251295566558838e-01,5.696895122528076172e-01,8.786233663558959961e-01,2.045214921236038208e-01,8.622555434703826904e-02,9.830060005187988281e-01,4.896015524864196777e-01,7.705827951431274414e-01,1.989990323781967163e-01,2.102699726819992065e-01,3.608726561069488525e-01
